sample_id,creature_serial,source,generation,quality,hardiness,fortitude,dexterity,endurance,intellect,cleverness,dependability,courage,fierceness,power,armor,sa1,sa2,ranged,kinetic.special,kinetic.effective,kinetic,energy.special,energy.effective,energy,blast.special,blast.effective,blast,heat.special,heat.effective,heat,cold.special,cold.effective,cold,electricity.special,electricity.effective,electricity,acid.special,acid.effective,acid,stun.special,stun.effective,stun
1993c0e1-e455-481e-a2bb-bd7f646f273d,1f8gec1e,bantha,vpdg43qo,4,35,8,30,282,36,46,757,289,104,48,0,"",crippling,true,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
a79189d7-f591-40a1-80d4-d8988360d37c,1f8gec1e,bantha,vpdg43qo,5,33,10,35,287,39,46,766,301,109,59,0,"",crippling,true,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
89b82748-f300-45f8-854f-9097f0cfc97e,1f8gec1e,rancor,jgb13jcl,4,555,449,458,413,484,225,509,349,96,507,0,blinding,stunning,true,40,0,40,41,0,41,62,0,62,-21,0,-21,62,0,62,69,0,69,70,0,70,67,0,67
28c740eb-d91d-46ef-ba0b-febde20e7552,1fk6r499,choku,dodd8r81,5,579,512,387,335,416,210,767,352,103,341,1,dizzy,blinding,true,48,0,48,41,0,41,52,0,52,29,0,29,46,0,46,-56,0,-56,11,0,11,11,0,11
5384fc05-f151-40aa-9d4e-950da2359277,1fk6r499,mott,7pg91aic,3,518,318,476,377,609,400,754,515,94,409,0,knockdown,crippling,true,60,0,60,60,0,60,29,0,29,20,0,20,-5,0,-5,-70,0,-70,-24,0,-24,-5,0,-5
087b479a-afd4-49cb-909e-ab7b32243430,1fk6r499,gaping_spider_hunter,"",5,631,511,596,513,639,415,512,518,335,556,1,stunning,medium_poison,true,30,0,30,30,0,30,60,0,60,15,0,15,-99,0,-99,-99,0,-99,0,0,0,-99,0,-99
d84d0b73-b37b-4146-a930-17b0da40e615,1fk6r499,rhoa_kwi_pack_leader,"",3,652,507,624,503,661,423,510,510,365,535,1,crippling,dizzy,false,35,0,35,65,0,65,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0
81bc7f5c-7327-4d23-afd2-0b918bab74d9,1fk6r499,torton,qvkha45p,4,500,254,505,536,438,320,1000,337,104,367,0,knockdown,dizzy,true,50,0,50,50,0,50,21,0,21,14,0,14,-4,0,-4,-81,0,-81,-46,0,-46,10,0,10
c1afea01-afdb-4a2f-8c47-f718a3806ead,1gnl98ni,rancor,"",4,575,514,657,504,597,472,508,505,553,615,1,stunning,intimidation,false,30,0,30,30,0,30,-99,0,-99,60,0,60,60,0,60,60,0,60,-99,0,-99,-99,0,-99
bbaaf0b5-71f5-4141-a595-55754647f0ba,1gnl98ni,kamurith_snapper,"",3,552,309,586,504,510,405,757,500,186,579,0,dizzy,stunning,false,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30
e0d9d1e2-634f-4520-93c5-cf4fc7627871,1gnl98ni,bull_bantha,"",3,282,54,278,503,281,204,754,500,191,242,0,stunning,"",false,0,5,5,25,0,25,0,5,5,40,0,40,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
e97a1f64-db45-4263-85ea-24a40ac3ad7d,1gnl98ni,toxic_merek_battlelord,"",3,625,504,580,501,587,423,755,500,97,508,1,strong_poison,blinding,true,40,0,40,-99,0,-99,60,0,60,60,0,60,50,0,50,60,0,60,80,0,80,50,0,50
8ce566f8-5b5e-4310-87e6-dec347dc3d34,1gnl98ni,kamurith_snapper,"",5,554,317,595,514,516,409,766,512,198,583,0,dizzy,stunning,false,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30
a246fea7-b357-4590-9f31-02dd40ed0b5f,1jq3rnnq,merek_harvester,"",4,681,613,682,511,695,544,760,515,101,654,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
9ff6d84f-7cd1-42d2-8fe3-551102b7ff19,1jq3rnnq,merek_harvester,"",5,666,615,640,510,698,548,761,511,100,665,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
89c01083-ae41-4146-a3c9-a40bb87c44b1,1jq3rnnq,ikopi,j6soodhe,4,366,98,196,418,164,81,758,524,98,123,0,"",intimidation,false,28,0,28,5,0,5,0,9,9,-99,0,-99,-34,0,-34,-34,0,-34,-55,0,-55,-99,0,-99
191c0c93-cfa3-4416-8bae-5b038ab1b31a,1jq3rnnq,ikopi,6nljrd9q,5,373,108,199,428,176,86,764,525,107,128,0,"",intimidation,false,28,0,28,5,0,5,0,9,9,-99,0,-99,-69,0,-69,-69,0,-69,-55,0,-55,-99,0,-99
e1c27815-90e4-4786-8113-8d3d516d27c7,1jq3rnnq,ikopi,2akr1dhq,4,349,103,209,421,164,75,759,525,96,119,0,crippling,"",false,28,0,28,5,0,5,0,9,9,-99,0,-99,-69,0,-69,-69,0,-69,-55,0,-55,-99,0,-99
8df4010c-92bb-4603-85db-ab70106d841e,1lc95n55,falumpaset,01oatm1v,5,556,420,400,367,388,206,768,229,104,462,0,dizzy,strong_poison,true,24,0,24,16,0,16,5,0,5,4,0,4,3,0,3,4,0,4,6,0,6,4,0,4
a52db079-0abd-4a8a-a190-6bdd91f19bef,1lc95n55,durni,fuql3lhe,3,561,498,461,401,469,193,509,349,95,421,0,dizzy,strong_poison,true,11,0,11,-34,0,-34,17,0,17,13,0,13,10,0,10,13,0,13,19,0,19,14,0,14
86e18f2d-7262-4bc7-9fe7-c18aa55617e2,1lc95n55,falumpaset,01oatm1v,3,544,400,387,354,376,192,757,216,94,455,0,dizzy,strong_poison,true,24,0,24,16,0,16,5,0,5,4,0,4,3,0,3,4,0,4,6,0,6,4,0,4
2069dd00-1e26-4be2-8f86-cb9a0e908a95,1lc95n55,durni,fuql3lhe,3,553,490,463,406,472,190,505,342,97,417,0,dizzy,strong_poison,true,11,0,11,-34,0,-34,17,0,17,13,0,13,10,0,10,13,0,13,19,0,19,14,0,14
4307fd16-81e8-4936-81fd-9ceeafc81d14,1lc95n55,falumpaset,01oatm1v,5,557,410,400,366,396,206,761,221,110,462,0,dizzy,strong_poison,true,24,0,24,16,0,16,5,0,5,4,0,4,3,0,3,4,0,4,6,0,6,4,0,4
a00867c4-48a4-4903-88f1-c7bed814b02b,1na8hoqd,voritor_dasher,"",5,587,212,608,513,581,311,765,516,105,473,0,dizzy,poison_spray,true,0,20,20,-99,0,-99,0,20,20,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,0,20,20
e01c7994-1244-41ae-a6c7-b1d53a1d9fab,1na8hoqd,huurton_pup,"",4,7,7,7,513,15,23,758,506,103,42,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
521a7e6a-85d9-41e2-a856-017d97e12687,1na8hoqd,huurton_pup,"",4,8,7,14,511,6,28,765,511,97,41,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
3de6e20e-7ce3-462e-b530-6cf1974be57e,1na8hoqd,huurton_pup,"",3,9,3,10,500,8,20,757,500,94,38,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
a69b1701-78b2-4179-bd45-0874878ce6f6,1na8hoqd,voritor_dasher,"",4,574,207,581,511,557,301,760,513,101,469,0,dizzy,poison_spray,true,0,20,20,-99,0,-99,0,20,20,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,0,20,20
ca8a1442-ebd4-4928-a8b3-0e79fd00adf7,1unq6blk,merek_harvester,"",3,642,610,626,505,653,540,754,504,95,658,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
524b2e5e-479c-41c7-a5cd-7c92691fd96a,1unq6blk,merek_harvester,"",3,636,603,631,499,651,538,753,504,98,650,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
2e26a51a-942e-4d51-85d2-cb00809fbedb,1unq6blk,huurton,c4l02bpl,4,397,117,276,461,172,76,765,525,99,120,0,dizzy,intimidation,false,28,0,28,16,0,16,-40,0,-40,-60,0,-60,-14,0,-14,-30,0,-30,-8,0,-8,-99,0,-99
546f1073-3ee1-42b0-a190-974ccbc602cc,1unq6blk,huurton,c4l02bpl,5,402,124,285,460,185,86,761,530,103,127,0,dizzy,intimidation,false,28,0,28,16,0,16,-40,0,-40,-60,0,-60,-14,0,-14,-30,0,-30,-8,0,-8,-99,0,-99
a1b9ad2b-7b96-44d2-905d-8bd5be6cf5bb,1unq6blk,huurton,c4l02bpl,4,403,119,271,456,179,78,755,523,105,123,0,dizzy,intimidation,false,28,0,28,16,0,16,-40,0,-40,-60,0,-60,-14,0,-14,-30,0,-30,-8,0,-8,-99,0,-99
7815e05d-79e1-45b5-a148-e90f8b991dfa,21eedu6e,angler_recluse,"",2,436,148,430,499,467,249,748,498,90,309,0,crippling,strong_poison,false,25,0,25,20,0,20,-99,0,-99,0,15,15,0,15,15,-99,0,-99,0,15,15,-99,0,-99
939be292-a5c3-49c6-a65b-30838d8e782d,21eedu6e,huurton_pup,"",3,9,9,7,509,10,19,754,506,95,35,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
38a80b8c-e866-476c-8b09-b29ba9bc2888,21eedu6e,huurton_pup,"",3,8,0,6,501,6,18,750,505,90,43,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
5010cb9a-c88c-4664-8404-df1534ad3383,21eedu6e,angler_recluse,"",4,442,155,510,509,463,259,758,514,99,316,0,crippling,strong_poison,false,25,0,25,20,0,20,-99,0,-99,0,15,15,0,15,15,-99,0,-99,0,15,15,-99,0,-99
ee94ca88-a9e4-431b-bfb3-90a9c61e2ec7,21eedu6e,huurton_pup,"",3,8,2,7,500,6,20,756,503,90,40,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
5635b9e1-d2b4-4c2e-bbd2-6179b28a641c,24soei87,merek_harvester,"",5,751,615,699,510,670,550,760,515,101,665,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
657aacb6-5d11-4d30-aa26-765b3273135b,24soei87,merek_harvester,"",4,750,607,696,510,665,545,760,514,99,659,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
c0e535c8-d9f5-4a43-b1cd-49855edc8edf,24soei87,kaadu,b14a4i8b,3,477,402,168,405,176,33,757,512,98,330,0,"",intimidation,true,40,0,40,-6,0,-6,-69,0,-69,-10,0,-10,-5,0,-5,-30,0,-30,-66,0,-66,-99,0,-99
364e6682-f0c9-4692-99f7-8256090d4e4b,24soei87,gurreck,c2h52ioh,5,517,504,122,377,120,24,762,531,104,287,0,stunning,intimidation,false,56,0,56,-42,0,-42,-18,0,-18,-2,0,-2,-1,0,-1,-48,0,-48,-17,0,-17,-99,0,-99
84b7cd3c-749b-4cf3-b531-2e54cc97136e,24soei87,gurreck,c2h52ioh,5,519,507,521,121,378,126,761,530,103,290,0,stunning,intimidation,false,56,0,56,-42,0,-42,-18,0,-18,-2,0,-2,-1,0,-1,-48,0,-48,-17,0,-17,-99,0,-99
a4da7cb1-d5de-439c-9de1-66bd5cfe3f90,259neltg,reptilian_flier,"",5,217,60,216,514,236,187,514,517,328,223,0,"",crippling,false,5,0,5,0,5,5,5,0,5,0,5,5,0,5,5,-99,0,-99,0,5,5,-99,0,-99
d1727c54-d2ed-420b-b696-d323457702f8,259neltg,kliknik_hunter,"",4,548,213,561,506,553,299,759,507,98,383,0,"",intimidation,true,40,0,40,35,0,35,0,20,20,0,20,20,0,20,20,-99,0,-99,-99,0,-99,-99,0,-99
03a8be78-4f83-4eac-806b-422e7cc01891,259neltg,lurking_angler,"",4,547,264,495,506,475,300,765,510,105,370,0,medium_poison,intimidation,true,0,25,25,0,25,25,0,25,25,-99,0,-99,0,25,25,-99,0,-99,0,25,25,-99,0,-99
d399cbdd-f427-4ae4-937e-41c3745055a6,259neltg,kliknik_hunter,"",4,549,208,554,512,552,304,756,513,99,379,0,"",intimidation,true,40,0,40,35,0,35,0,20,20,0,20,20,0,20,20,-99,0,-99,-99,0,-99,-99,0,-99
6ce12a5d-da2d-4471-9aab-93f9ef31cf38,259neltg,gaping_spider_hunter,"",5,550,511,547,512,584,410,517,519,334,563,1,stunning,medium_poison,true,30,0,30,30,0,30,60,0,60,15,0,15,-99,0,-99,-99,0,-99,0,0,0,-99,0,-99
f8129b27-ef8b-49d1-9f83-98ed3e679313,26v5a9oh,desert_razorback,"",3,426,206,448,503,395,230,760,503,96,288,0,"",stunning,false,0,20,20,0,20,20,0,20,20,0,20,20,-99,0,-99,0,20,20,-99,0,-99,-99,0,-99
1040ff0e-a425-484f-aa6d-28bee409b256,26v5a9oh,desert_razorback,"",3,425,210,451,501,388,236,757,502,98,284,0,"",stunning,false,0,20,20,0,20,20,0,20,20,0,20,20,-99,0,-99,0,20,20,-99,0,-99,-99,0,-99
43fa3bb7-eb5d-4633-93e3-648454669446,26v5a9oh,desert_razorback,"",3,451,204,441,501,384,231,754,504,95,289,0,"",stunning,false,0,20,20,0,20,20,0,20,20,0,20,20,-99,0,-99,0,20,20,-99,0,-99,-99,0,-99
a37e004e-28e2-4bf5-9596-70631b82e60c,26v5a9oh,desert_razorback,"",3,462,208,403,502,435,233,751,510,94,286,0,"",stunning,false,0,20,20,0,20,20,0,20,20,0,20,20,-99,0,-99,0,20,20,-99,0,-99,-99,0,-99
a6f87c18-ce57-4474-9bac-8f2b40bb12f4,26v5a9oh,desert_razorback,"",2,451,197,402,494,429,231,748,495,88,286,0,"",stunning,false,0,20,20,0,20,20,0,20,20,0,20,20,-99,0,-99,0,20,20,-99,0,-99,-99,0,-99
b48bb15f-81ae-4fc1-887a-7813ed195153,2akr1dhq,greater_sludge_panther,"",4,429,113,475,509,407,244,957,514,416,310,0,knockdown,medium_poison,true,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
5c938f46-91bb-4bf1-ab5f-e7d10090b7e3,2akr1dhq,greater_sludge_panther,"",4,424,105,480,512,409,236,961,505,420,307,0,knockdown,medium_poison,true,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
463382b6-232f-4b8f-8db4-bc7e8933812c,2akr1dhq,kima,"",3,259,58,267,500,294,191,757,506,99,202,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
42354bd4-c050-4ab9-917a-d2620a603ac0,2akr1dhq,savage_guf_drolg,"",5,169,63,167,518,144,179,768,512,108,227,0,"",intimidation,false,10,0,10,0,5,5,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
a0d9c3b4-a222-4711-9850-31a78dabc15d,2akr1dhq,kima,"",4,282,63,255,512,259,196,761,515,100,208,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
ba9baba5-c07e-4995-aff8-16e77a64387e,2elfjs7r,kamurith_snapper,"",5,562,320,594,514,517,411,763,511,191,589,0,dizzy,stunning,false,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30
758a4fdd-1af0-462f-9032-880d293d3c68,2elfjs7r,kamurith_snapper,"",5,562,312,600,511,514,411,760,510,191,591,0,dizzy,stunning,false,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30
abab2c1d-7608-4cbc-b97f-1248834a4fc5,2elfjs7r,quenker,"",3,234,108,273,503,252,236,751,508,91,267,0,unknown,knockdown,false,25,0,25,25,0,25,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,-99,0,-99
9e2e9d49-d199-4989-b78a-c18e72dbd427,2elfjs7r,huurton_pup,"",4,8,12,14,504,12,21,760,505,98,43,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
ffe0ab53-ea11-4802-a485-c5f71a83e701,2elfjs7r,huurton_pup,"",4,15,11,10,509,6,29,757,511,100,39,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
4281280c-d12a-4139-8d64-d097901d4e4e,2ikrl4j0,nightsister_rancor,"",5,652,569,619,510,637,474,513,511,558,568,1,crippling,force_strike,false,30,0,30,60,0,60,0,5,5,100,0,100,100,0,100,100,0,100,0,5,5,0,5,5
eade8d65-f520-455c-836c-7380aaa56df8,2ikrl4j0,gnort,7crg94bn,3,649,623,588,464,573,390,505,512,91,540,1,"",dizzy,true,42,0,42,49,0,49,37,0,37,45,0,45,83,0,83,83,0,83,37,0,37,37,0,37
abb9e12e-6d9f-4c5b-a56d-be5aa2de10fb,2ikrl4j0,mantigrue_reaper,"",3,610,505,544,507,600,415,756,505,99,511,1,unknown,"",true,40,0,40,40,0,40,70,0,70,0,0,0,70,0,70,70,0,70,70,0,70,70,0,70
f30d5774-6ac1-4428-9723-e2a2167dc054,2ikrl4j0,mutant_rancor,"",4,804,759,694,505,753,778,512,506,650,754,1,open_wounds,dizzy,false,45,0,45,60,0,60,0,25,25,100,0,100,100,0,100,100,0,100,0,25,25,0,25,25
aa0e9280-8692-4b6f-95c9-7721b276253d,2ikrl4j0,gnort,nbrh64b7,4,615,552,535,466,546,260,510,519,104,412,1,crippling,"",true,47,0,47,42,0,42,60,0,60,62,0,62,85,0,85,6,0,6,23,0,23,23,0,23
a26587c5-41a9-4b42-ae66-0acd78389102,2jp5lhn6,merek_harvester,"",5,717,611,721,513,684,555,761,514,103,665,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
ba7fbbb2-f993-45a6-ad2a-f75ffb87209a,2jp5lhn6,merek_harvester,"",4,670,607,735,512,637,547,761,509,97,659,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
25e5dea5-ec86-408d-a172-e6892da1bb88,2jp5lhn6,ikopi,rfov0i6m,5,378,104,200,432,173,87,762,525,104,111,0,"",intimidation,false,28,0,28,5,0,5,0,9,9,-99,0,-99,-34,0,-34,-34,0,-34,-55,0,-55,-99,0,-99
19c36f01-7a1a-4631-9a33-203132e2d415,2jp5lhn6,ikopi,rfov0i6m,5,379,106,204,431,165,83,761,527,105,113,0,"",intimidation,false,28,0,28,5,0,5,0,9,9,-99,0,-99,-34,0,-34,-34,0,-34,-55,0,-55,-99,0,-99
07c7ea4b-ef36-494a-9789-e8727eb1a8f9,2jp5lhn6,ikopi,rfov0i6m,4,371,99,196,427,165,84,765,526,100,104,0,"",intimidation,false,28,0,28,5,0,5,0,9,9,-99,0,-99,-34,0,-34,-34,0,-34,-55,0,-55,-99,0,-99
e7d803d6-d663-453d-b609-61df8b79d4a7,2jr5bm82,humbaba,"",2,211,54,216,494,236,180,748,496,89,193,0,"","",false,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,-99,0,-99
0df51776-bd42-404f-affe-98efaf8fe869,2jr5bm82,cu_pa,si8ponkb,2,192,95,201,363,146,139,745,125,86,36,0,dizzy,intimidation,false,14,0,14,14,0,14,-1,0,-1,0,9,9,-34,0,-34,-36,0,-36,0,9,9,-88,0,-88
bade0d5d-cee0-4e66-8658-f5a7196495c7,2jr5bm82,cu_pa,si8ponkb,3,191,97,201,367,150,151,755,121,92,41,0,dizzy,intimidation,false,14,0,14,14,0,14,-1,0,-1,0,9,9,-34,0,-34,-36,0,-36,0,9,9,-88,0,-88
185cae86-e617-4c93-9abb-911b3f6cbcbe,2jr5bm82,huurton_stalker,"",3,567,203,488,503,565,308,750,503,95,397,0,stunning,dizzy,false,0,20,20,0,20,20,0,20,20,40,0,40,100,0,100,-99,0,-99,-99,0,-99,-99,0,-99
7d24c531-4409-4111-baac-c3f248b15729,2jr5bm82,cu_pa,si8ponkb,2,194,94,201,367,146,39,750,124,94,36,0,dizzy,intimidation,false,14,0,14,14,0,14,-1,0,-1,0,9,9,-34,0,-34,-36,0,-36,0,9,9,-88,0,-88
7261d7e2-14f3-47cb-9717-66a7a5c455e4,3058sjj6,corellian_butterfly,"",3,14,2,10,504,6,82,751,506,94,53,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
c05cf1f6-c27c-427a-b190-aab09f4a2b95,3058sjj6,dragonet,"",2,513,149,496,498,461,261,497,504,366,326,0,dizzy,"",true,25,0,25,40,0,40,0,15,15,0,15,15,0,15,15,-99,0,-99,0,15,15,-99,0,-99
341e5df4-8230-423c-a213-032a2e571a8e,3058sjj6,durni,"",2,8,5,16,499,9,91,496,499,94,60,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
0e485725-ed0b-4364-a2f3-acd6e0def3b0,3058sjj6,durni,"",2,16,5,14,496,13,93,497,497,93,65,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
085275df-9ada-49d4-89b3-d8c08ac4f3b5,3058sjj6,durni,"",2,17,0,12,494,11,93,503,502,88,65,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
309a9127-d076-46da-a5fd-8b1fbca6ed1c,30ctgn9q,gnarled_rancor,"",3,562,508,640,502,575,423,509,509,555,539,1,knockdown,"",false,0,0,0,30,0,30,-99,0,-99,50,0,50,50,0,50,50,0,50,-99,0,-99,-99,0,-99
a9d7a8ad-2468-4b57-93d1-fe9dc4a51339,30ctgn9q,injured_verne,"",3,14,8,9,50,515,84,507,505,92,56,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
26d63724-3343-44e2-849a-b194cc4fb169,30ctgn9q,angry_baz_nitch_avenger,"",5,328,113,302,516,309,249,515,513,104,294,0,"",dizzy,true,0,10,10,35,0,35,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10
4f3a66fe-4a4d-4c78-890d-a2fe9663a1cc,30ctgn9q,injured_verne,"",3,7,8,11,502,8,78,509,509,90,54,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
da7c07c4-a37c-4411-b848-883a94385819,30ctgn9q,injured_verne,"",3,14,2,13,509,8,76,508,509,92,63,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
e422cf70-9ff5-4599-9007-1db07d757bb4,3524f44a,merek_harvester,"",5,737,620,652,516,729,557,766,510,105,668,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
7c82bd97-9e01-42cf-ac65-953d3cfe7f44,3524f44a,merek_harvester,"",3,702,607,672,506,698,547,760,509,97,657,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
c11f97a7-d7a7-44b5-b7a6-5e5b4a22e802,3524f44a,razor_cat,mqlfg5kh,5,189,38,136,379,127,63,762,360,107,159,0,crippling,stunning,false,20,0,20,15,0,15,-54,0,-54,-17,0,-17,-8,0,-8,-85,0,-85,0,0,0,-99,0,-99
3672002d-d1b6-48ee-86db-e3a3caec28e4,3524f44a,razor_cat,mqlfg5kh,5,194,30,144,372,126,70,769,357,109,158,0,crippling,stunning,false,20,0,20,15,0,15,-54,0,-54,-17,0,-17,-8,0,-8,-85,0,-85,0,0,0,-99,0,-99
6ffdcddf-4f73-4cf0-b7f2-9f0a981c0006,3524f44a,razor_cat,mqlfg5kh,4,189,35,141,372,122,68,765,349,100,156,0,crippling,stunning,false,20,0,20,15,0,15,-54,0,-54,-17,0,-17,-8,0,-8,-85,0,-85,0,0,0,-99,0,-99
f704a63d-0544-41b0-b58e-c397d47870f0,38u9raer,greater_sludge_panther,"",4,480,108,456,509,425,240,955,513,414,305,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
e28f05b2-c492-4d33-afa7-a8559fba495f,38u9raer,greater_sludge_panther,"",5,424,119,484,512,412,242,968,518,419,315,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
ac1cfaab-3b04-476a-b9b6-f15401fac572,38u9raer,kima,"",3,297,60,291,507,298,186,750,503,91,199,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
3deec422-bdf6-4c8f-baa6-4cd172c3ba25,38u9raer,savage_guf_drolg,"",4,169,59,148,509,141,182,760,514,100,216,0,"",intimidation,false,10,0,10,0,5,5,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
ef2e4fb5-a191-453c-852e-c70d15660bd9,38u9raer,kima,"",4,300,61,290,510,301,194,762,509,97,210,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
3caea79b-0222-4462-b485-9e141f1ca6df,3a15g4n1,mantigrue_reaper,"",5,622,516,557,511,602,432,769,511,104,526,1,unknown,"",true,40,0,40,40,0,40,70,0,70,0,0,0,70,0,70,70,0,70,70,0,70,70,0,70
686a4520-978b-482a-bce6-97f750d08b6f,3a15g4n1,mantigrue_reaper,"",4,619,512,558,508,609,424,758,512,101,513,1,unknown,"",true,40,0,40,40,0,40,70,0,70,0,0,0,70,0,70,70,0,70,70,0,70,70,0,70
c25ec703-fdb7-48c3-abe1-7e1830167012,3a15g4n1,mantigrue_reaper,"",4,621,514,551,513,603,430,756,514,96,520,1,unknown,"",true,40,0,40,40,0,40,70,0,70,0,0,0,70,0,70,70,0,70,70,0,70,70,0,70
8ca38a06-3838-4683-8eb5-2fce9723699b,3a15g4n1,mantigrue_reaper,"",4,613,514,600,513,661,421,759,514,101,521,1,unknown,"",true,40,0,40,40,0,40,70,0,70,0,0,0,70,0,70,70,0,70,70,0,70,70,0,70
f1e5764b-8bba-46f9-a72d-85b0b11c7f33,3a15g4n1,king_merek_harvester,"",4,639,562,598,510,666,467,760,505,99,560,1,poison_spray,blinding,true,60,0,60,-99,0,-99,0,5,5,100,0,100,50,0,50,0,5,5,50,0,50,0,5,5
24251229-00db-4f9f-895b-85c98b86fa9f,3f0lpuko,dune_lizard,flrrcu26,5,648,521,549,490,587,281,760,529,109,402,1,"","",true,50,0,50,40,0,40,0,1,1,33,0,33,0,1,1,74,0,74,74,0,74,40,0,40
09b03f50-bbfb-4ea4-919f-0f44b5d73c9f,3f0lpuko,mantigrue_reaper,"",4,663,514,616,506,591,422,755,509,100,514,1,unknown,"",true,40,0,40,40,0,40,70,0,70,0,0,0,70,0,70,70,0,70,70,0,70,70,0,70
