experiment_id,serial,quality,hardiness,fortitude,dexterity,endurance,intellect,cleverness,dependability,courage,fierceness,power,armor,physique,prowess,mental,psychology,aggression
b00e5a08-8af2-4201-883b-82a331545532,u500s8vl,average,210,37,253,303,196,80,644,304,19,100,"",0d50dfe5-a9b4-4d40-8532-3fd04748348a,e9a8c07a-54dd-41e9-845e-604293b2b202,83c3ac1f-0f98-4a1d-8984-ee96e61f58a3,d5f20a35-afe7-443f-8bb2-a4030d85dc85,9e837732-3ecb-4ff6-bc2f-18181d380d34
3d36a3b9-b8c9-4dd0-9e6d-8f0ab06358ab,m07snm7j,high,508,405,260,380,113,103,716,509,292,462,"",23d8f4d0-0cc3-4614-9d0c-8e2a0fb63d30,d9c82f83-9951-4487-be2f-36cdfa90fe01,6cd59c66-0136-4de2-b662-c7e8d8f2f49b,607d4ef8-3182-42be-a555-7cf5253eb23d,c9ba7c3c-f53d-4a99-bd06-07566f1ca10f
840a34dd-1b61-4d72-a445-cdc8d2dc16c1,k2lp0a0j,high,387,98,206,336,105,69,787,512,76,97,"",84a5f1bd-46f8-4e72-8a95-54a413ea5096,56abac4e-ce9e-467a-8e63-41e415dab292,24f3d7ec-705f-47bd-a573-d5f57e896fcc,4796ee0b-748f-430d-9407-eff7412254d0,48588dee-6bd7-4a10-aa4d-6f7ddeee0c94
b0a149df-c70e-4d9e-8991-8756054c1b28,2nmpk9sc,great_success,41,11,47,339,47,60,690,335,26,66,"",98090ae5-80f0-4e58-827f-43eb49772315,db7faa49-e9bc-4c6e-bc3c-723d1c93f186,6be8018e-32fc-49e2-93b7-4f43b0b478d2,2ef35bc3-5a6a-4c4a-9921-b7f5e4e80d44,08096aba-af01-4021-94f3-8a61ec5e6015
ecb404ee-86c2-401d-8e77-9f1b662bac66,bo727pvi,great_success,526,339,447,336,449,242,691,337,27,363,"",d14b4114-6091-469d-9ab3-3f63f8ab58ef,ba1daba9-d7ee-4ab4-89ad-947650462609,aff677e4-0d3c-4baa-8baa-45a201310c98,d0bea697-c29d-4fb5-a94b-c84a529ecb51,7b1cd978-71df-4fd9-8a4d-8a0f7ddee82e
66fd6d05-1bb4-47a2-8f47-b89fe0038fb7,26ao4v23,great_success,507,339,475,351,495,229,673,328,56,336,"",ba1e1ef2-c1d3-47ce-adef-be175cb69ae4,e648ebfb-e29b-4b3d-8bbe-10c0df3530b1,36f01472-5554-4318-98ed-19a15d5fad9c,01584910-0090-41d6-9837-3cf09606937c,d6e92e86-78f0-4f89-9ba3-aa6f68e26caa
aa81fdf1-c70d-48cc-8d3c-1229805f19ea,97i7a0a0,great_success,8,3,5,340,6,28,668,338,26,34,"",a6e60530-639e-4647-be85-03494396ec69,5f278063-9fdb-400e-a858-424cabd124e3,7339bbf4-ffcc-4d40-83e6-8a6af7f8b355,61bb5c3b-4f79-4608-89b1-594f7855a2cf,04b3135e-8c3e-42fb-a05c-ffa007939fce
a5f94ba8-4771-4b4c-a7a3-79c2c3900a62,slnr2acb,great_success,252,25,230,337,112,68,737,339,77,98,"",1727454c-97f1-450c-9d8c-6d974e1d07d3,ff4322ef-e74e-439a-ae03-1358cbe0159e,0343f477-e019-4c9f-98b9-64da3e218e12,5fcefc8b-c8e1-4e47-a3d4-a5949cef8332,7e853e3f-4f03-4fcc-ac6e-6338620def35
4dcffa43-5aa1-4852-9e3a-7790bef35b53,eb5s6m47,high,380,91,199,333,42,68,784,511,75,94,"",765b5b7b-2689-4e71-b14b-cf213acfcad6,68a73338-b38f-48e8-a786-d88668d3c797,d69d708c-3ff5-4f8d-aa39-b428f22ce198,73770e8f-b638-4483-97d0-c95c279f787d,beac13ee-d494-445e-a4dc-fae7a84e5882
0f863076-bcf3-46d5-9261-57d673984b12,vddkkjss,above_average,264,145,241,396,228,228,505,333,26,146,"",617cbc00-0f4f-443d-890f-b1d5ff5ecf64,57cb756a-743d-4329-ab17-99144fbd998c,1ca8a434-4edd-4541-b121-ec63b8d6a6d5,8d5437a3-f445-4052-9d48-94dfd7724531,051b9e0c-d12a-4d6d-aae3-be2a49045401
a578aeb7-000b-40ae-8021-a2e667259112,bl0gog00,high,565,449,454,340,453,212,698,341,101,493,"",c74cb1a4-b294-4c85-85f2-e3fa73a91c94,fd17b935-efad-405f-ad45-4afde96ec657,13b67d23-0459-4c66-9547-63040be90a3f,5a04720f-6ea2-4384-90df-21fe090e87d0,f793a0b1-57ee-44b7-9ec5-be99610eb353
1d98ea29-1f06-481b-8ba9-033e5f019f6c,u4f0vl57,great_success,529,489,473,334,443,241,912,334,276,433,"",cb1dad0c-3145-4441-a320-7f427ad1a8a2,0253893d-285d-4795-b1d6-af7f19448238,38d890a8-3f4e-4029-ae00-ed30ec185f50,dd3c169e-b56f-4296-9bca-384196d67132,8d6f2701-3fde-4eb9-bf97-9a53cf4cdc06
42b34156-5887-4fdf-bfff-bd7445c66301,8ufu0jr3,average,3,1,16,207,207,206,394,279,14,12,"",8f68789c-980f-4028-8d42-092d152fdf64,209ddcf5-2952-48f8-814c-f79b99f42732,1a58519b-f664-466c-a1de-6ac0d642141e,1d23b27a-e52f-4fb6-aefe-954f8960a5c1,5915aa6f-0743-4702-8879-b3ac0cf9b646
80327f55-0406-4749-835f-5c3eaaa41677,8svaaris,great_success,362,282,112,278,17,16,704,333,27,241,"",42028457-734d-4ac0-b8f5-e79c74d7a2ef,877c318a-6e68-488f-b7f4-1b678af17b16,769dab26-f598-474d-9cad-d0a549bc83ea,b45356fc-7c9c-4594-be1d-b306d4ab7e7d,ddd35ec9-d14e-4507-84f9-7644566d3fc0
84a4ad6f-76c9-49c6-8bc4-e82afde22d11,s3siaq7a,average,82,41,57,297,18,69,686,221,22,8,"",0a9a7819-e892-427f-9ed2-30fcc50ff8ef,495bb623-d3ed-4790-bb75-ee5ab37afa82,31e6b740-450e-433f-8c91-c14bf2f22e32,0e01dad8-7e84-4d7d-877f-92dc15179260,e80562f6-c93b-46fc-8c52-b34d7e93614e
9245c042-258e-4b99-b637-d3d62b990093,gbmkfvmd,great_success,309,255,171,337,117,105,690,339,27,383,"",dd698d7d-1146-4cc2-b776-ed6e6970f09d,66091c8c-0743-4597-a0b1-ef5f7985ae76,37e4f9eb-0d81-4038-bfc4-8f9d3e1382e2,b88e097f-a9b8-4ddf-81f8-d58ae72826a5,5e71a4ed-577b-40f5-a53b-7ec93400487c
01ffe7e6-e2b8-4b93-98ec-93b3bb1a724e,rpuheig1,high,147,105,60,224,107,96,692,171,27,49,"",55b3c52c-3272-4b51-8b8e-19725d63420c,eb19d7d5-f2ea-4cfb-96ea-86aea38a069c,b41d8a43-5321-474f-a42f-e02ef2137e3e,6041483d-2ad2-48d1-8d22-eafd789a172c,9620714f-271d-4980-9665-0491facce05c
42a5b22d-ff19-41e3-b223-6001ee8e3a7e,oi9q1et7,great_success,347,231,171,335,113,98,613,335,129,322,"",3f5ea6ab-62e2-4148-84b2-07a96cdf3a16,7839bc2f-8cd7-404d-8920-5faa2b2b0515,460f415b-fc1b-4657-8ca6-06a694c98bb3,2bbfcc98-1e79-4cbd-9afb-a26cb4fb6b00,20b13fd7-9098-4798-a2dc-c1361f13eb2d
ae1c3027-6cf3-4d33-b25f-5116ba16093f,q94633pb,above_average,350,161,158,262,100,91,757,505,35,142,"",94bcf1cd-ccda-48ee-b91e-5aefdf2e8269,d0aa24fa-5ae5-43cb-94e7-cdc7df1a17d6,7e5db6e1-e96f-4a40-821b-778defc87c47,342c5286-4a74-46c7-a55d-23182e2bcaca,4723c53c-0cb4-4031-91f7-7eacafdb1f10
0dd5cd03-806f-4ab9-9be0-8e9543ed4af5,6cr7442k,great_success,200,24,194,333,124,79,844,339,95,107,"",4b8750e8-1de3-4879-a235-3bf78330081c,0a673d82-1cac-4cef-a3e2-86bb2659a14f,a412b239-e5fa-4eb3-a445-d8a24d74a2a3,a5079370-3737-4b79-85bd-82e0ce92685b,df46f733-ba38-439e-b599-c9c6fdbf6bac
b6d66695-c473-4ffe-96ba-84548537cf15,h0el9us1,great_success,563,394,586,340,473,283,670,312,64,408,"",fce77d05-673e-4ae6-9103-571a405d01f2,7d7979de-1c03-4a9b-b56a-502677029e01,981715d9-ed20-4878-b2fb-64d5c615eca9,d1efbb72-4b95-498b-b879-2d0b69c76c9d,812c7a19-a117-477a-8eeb-eb14faf7cf4d
67d70c28-b5bf-4654-a300-a82522645a7d,itt0u5pd,great_success,395,160,375,303,379,157,688,300,25,113,"",847cbdd5-0717-410e-b352-e63b95b731b5,40178371-b616-4251-971b-14f04ff18e59,f85d12ff-1884-453f-ae75-ecae2f6b4fdd,b10664a0-4424-4dc7-b1b8-a24a2dedf689,5226c330-07fb-4aef-9fbf-cd9f8d751d62
2f61dcfa-98f2-42db-b861-e16d835c1dab,qnsv0ic4,high,200,44,220,301,167,149,690,183,26,48,"",0c1b2352-37ef-4cdb-993e-c4ff4fd2bdac,a7b1d52c-9d61-4c57-912c-444dd2705354,10e7a49f-85d0-418a-a006-b36744dbc663,a81fbc1a-d249-435e-a029-9ec939329afd,af34ecd5-98ee-4a7e-9559-429f5e115505
c70895ea-287a-46bf-bf2e-58aaae3d9599,2oi89fdg,high,373,95,220,341,107,69,789,514,75,96,"",4d86e70b-7c60-4e43-ba3e-82f35f07df0d,76ed8009-d3de-42af-b35d-e719f6ac7d6e,a1e438c0-b956-406b-baba-6f49aa0216b5,1d4c58e2-859f-4fe5-9831-f6c86e1efb21,151ed2cf-571b-4b27-8be8-2fe82a6a7dd8
58892a7b-4b04-429e-b723-672c1962e638,60ehh0vc,high,591,443,322,298,80,45,546,419,25,126,"",c5199289-234a-460c-9623-54f8861b8dd6,17c1568d-bbd8-4ac3-b297-9db6e6bd37d4,a238092a-3af7-4535-bb83-d4e2f4e8fb3c,18851b67-4eaa-4f39-a05e-07b5cc49eb00,5071bfd9-19fe-4a97-9714-fd09da7ea4b7
e32f5c38-0d8c-454f-8077-277185a71c30,9em50l3v,above_average,8,2,3,327,2,21,554,328,75,29,"",a9135d3a-e268-42f3-a756-292dcc7d44ff,93fabc1e-57c0-4b8a-81da-7148732eba2e,8d7ae311-db01-49fd-aadb-2f44f8e1f689,ed08152f-1189-4c62-9c1a-61ee801fe1bc,237d2660-8cbb-486b-963f-d4e55f30d628
110a38d1-075f-4eba-a474-5bae3cf78a82,ghasav8h,above_average,409,90,209,333,112,70,787,511,72,94,"",7dfe66ae-1ddc-47e1-8808-ee0265dd38ed,2984e521-8bb8-49a0-8c75-068002050e71,75697733-6292-472a-a964-8799d7c924d1,40c8088c-f4a5-4fe5-af5e-89f884827638,acdddfbf-b07e-4c78-a8d7-37c26541bc83
b30b6d47-fc13-4fe3-bdd3-58a49201091a,c73rs4jc,above_average,206,42,73,334,67,55,582,337,190,106,"",c73afd12-e8e0-4b65-9188-7588e4529f4e,e0e7c683-bed4-4775-9aea-e3a77d661149,043a4884-917f-4ff4-9a32-a481d4c7518f,d793a1a3-e612-4a89-aacb-a56d23ae02d7,f10f601d-1a63-4607-b528-4d5b4c7fa922
d2c091b4-b2cd-4512-8938-b9bf824b14d9,dhprfn03,average,280,156,256,408,217,174,681,256,23,42,"",fa534b32-6640-42b5-84f4-aafa098122d6,78fe657b-709a-4403-9898-ae1ede8de618,7607c277-71fa-4956-8d32-4172aef76042,d5dd4d88-a69e-46d5-9c2b-63bdfc7f07d6,d2182118-d35d-421b-9532-a839f70e183a
9cc4f6c5-c0a3-4eda-87d9-9d45c628cb32,s8f67vgd,great_success,227,24,192,330,113,65,734,331,73,94,"",9d131923-486b-4fd8-bb23-ad8ebd512940,1c89cf73-3dde-48a8-b230-72a96201a2d8,5cbd583d-6918-4c2a-b88a-ac2660ab566e,7f451fd9-dc19-4419-a6b4-c8065e05502d,a87d06f8-0dc5-422f-91ee-3618ba1c0533
993f5385-3f94-45cf-bba8-ca199e73740d,ntaak2gr,above_average,379,94,215,335,106,67,781,508,73,95,"",3eb21bd7-7827-4aea-abe8-58ecc367b3a9,98db3f8b-8dae-4227-be4e-d6caa1fd1076,394a329e-a478-41ed-8744-e4da1f6eaf53,16dc3447-13f2-4bee-b30e-b826dcbc9040,69e9c890-401c-4374-b25a-f704b805d8c3
f90d4eaf-eb52-47e0-bf60-126abff4fb45,n7thn2of,great_success,45,14,53,345,49,61,1149,338,160,76,"",71ef708d-aeb6-479d-8d1e-a733e4110576,80bb0be8-3a6d-445b-b723-6dae56bce165,8919c875-23fa-4a8d-8b07-47746e6d7c99,04d21a31-18db-4cec-9624-77edae14eee1,a58fa812-26f0-48b3-acd1-81dc3771a72d
271656b5-6e95-4af9-8feb-2642851e04be,e9uh9pkf,above_average,224,122,227,370,136,136,581,328,105,123,"",fb60aebc-f321-4b8b-ac8c-1527eb8d2342,5b32888b-1706-4868-a733-850f75bdc895,99533f00-7709-46a3-9267-79790d65e9b6,3dea0cce-5c8f-4ab1-8d01-c488ff4708d9,85d9fcfc-ac67-4cb1-be0b-5050edfc2592
6777f925-b03a-41b4-aff0-20b105d5c825,kgo6j4jh,amazing_success,447,356,363,314,97,70,689,337,25,345,"",9764dbdf-2c93-4550-8d4f-b7c557007196,05ed8c75-1a43-4dca-a552-12057338bd68,17a14bd8-cb81-416b-9e55-60932b8aafba,211ecd0d-dfda-41a5-97dd-9d0458c75044,77916a0e-60a9-4340-9018-d8f4dcac2841
dd779425-8cf4-459d-9446-5cd438a2f84a,jakjt7h2,high,573,408,450,325,436,249,575,511,127,382,light,0bb53ba0-38c6-40e8-8dca-e03e18fa6170,efbd98dd-5ea6-4069-bc40-1709bbc8d70f,0f8778d2-0bb1-4c28-8a07-abb402c3bbfe,a1b30cf4-af27-49a0-8d24-8b892e3cf4bc,6965655a-0dc6-4cc6-98ea-efd62a92a076
156448d0-8235-4901-8fa9-e42f1067b8be,nplnlipr,high,400,128,342,335,425,279,636,509,248,417,"",74862e0d-aed5-4ca9-9197-77785bd4f8b4,89d50458-97e0-41ab-85db-d50586ac5177,d6e481bd-2293-435a-8f44-3451e328981e,fcd37e73-1c55-43d5-a03e-5876b0c70dd5,5513c0a3-5bcf-4ae7-8a23-79ec61f5607e
67a73443-fa86-4409-97e9-5d5477d02ae3,hqm47g0b,above_average,206,89,254,328,273,150,542,330,179,321,"",a9c30af0-e1a9-4d8e-ab21-d800f4136311,e4942532-450f-430b-82ea-3ab91e761085,0a1014d2-9be4-4d2e-9abd-1d935ce57993,ad1fe31b-76da-4470-b8b1-5e6dda50f48f,ca1fb2c1-3bfc-4fae-9777-0bb6ea587c86
21ad16f8-6493-4e9b-aeb1-6529ac2af6ff,uhk5bdjg,high,458,415,509,238,379,420,692,404,136,474,"",83c6ad91-7a21-491b-946e-36f2115429fc,aa9b270f-ee60-4e39-b7b9-180e2076807f,8f1cafde-f8e2-4a11-b536-e12ae4a35fef,00274835-b9f5-4693-9a68-3e2350efc9ec,9425cf68-a84d-4fd8-9911-a08eec948ea7
d296ddd7-eccd-4cbf-95c0-c50609e3bca1,rbcmnqg0,very_high,564,389,565,344,555,377,344,341,299,532,"",9a95a31d-162f-4c7e-91e3-db019c5525ad,dcb5f62b-2cfa-4f34-a925-969b8b74b774,21f6ac72-5c5e-4315-84ce-9c87ccdf7ec8,c4be2299-63b3-4f96-9768-f121f9a7e3c8,2ac6fb69-e36b-462e-870b-459ce87f89a9
9b90fa72-2d08-4320-9f83-36de9f6015b9,jbrptuuv,high,206,42,65,339,16,12,696,338,26,130,"",141f2938-5148-4f9a-baa6-1786b481757d,de9b9ced-49ca-4bc2-92f1-7ae638d5a8bd,d327a67b-7bc4-4795-8e3e-91ffa9c023db,b3c445c6-bf0a-4078-b156-dc22a801a4ab,e3c89596-5b9d-47c9-86df-a8ef19c13788
1c7646b5-a555-4c30-af93-50c131b4ad83,hk7aokek,high,323,169,321,384,235,183,800,511,139,271,"",eef602f8-b269-4faa-bca0-90bb07388dd5,979b8621-312e-4430-a259-b150eec58497,ea4608c6-fcfa-44a9-920d-babd8c693967,b4c25eeb-4614-488c-9606-9a90866a8d6e,dbce022f-97b7-4237-83f9-c8b6d0172ecb
3682428b-aee7-46ac-bd77-ba5d996ae030,ltl4gbue,above_average,537,309,189,228,86,27,582,518,24,98,"",95e0d652-25ce-4512-b4db-091fdcee3474,cacb2936-b089-4fe2-84d6-df9e34d5d9db,b638ecbf-6f4f-4ed5-8b69-350a136e9de4,ac3327ce-4806-45e5-8de0-4011bc7bd0e5,48c8952e-a03e-42e1-b23c-5aae4a9a0c35
a282402d-3707-41aa-a486-38e947c047a2,2dnh0ud1,above_average,622,482,455,473,475,257,674,513,174,391,"",1b746205-11b7-4e4d-b38d-116f8f93319e,55c1c8f9-30d7-4c0b-9e7e-50d3d2ee7846,26d78bec-6e0c-4a47-9517-006dca843ea2,942d754a-b768-43f1-a0af-c8e0868a8251,25b8a072-2841-44ad-9f46-34dc150359db
917023cc-02d1-4080-8e3d-c8699af14406,8mve42ku,great_success,542,427,489,339,527,371,676,341,387,395,"",0f024044-214d-4fea-b9bd-3e653e951d26,6d35ca09-6752-493e-b281-2483a22d6986,955c0476-e26c-496b-af70-9c112ab26dfa,da93fc33-7740-44dd-8bdf-f544aa1b3e5b,87252a19-7d9f-418d-b4b9-ecd915d9c50b
50787e16-ae0c-47b1-a741-a9a0b82e776a,6ba79u2s,high,23,5,116,235,83,74,689,170,25,10,"",9e0da422-7447-4f44-a5f3-939059f6aa5c,52837922-c990-46fc-82c0-8abe2c183583,4b5b7145-befd-4508-8e17-0dd1cf54a5b8,41bebd54-8043-4956-ab5b-d9c493adbea2,43d94a1e-c261-4f8c-82cc-64784adb555f
41a00caa-f992-45c3-a0d7-b70d3f59b06c,5gfcdi4p,high,154,93,185,358,91,91,573,335,134,135,"",39c4399c-0cf0-42f6-bbd0-ebe0dfcc53e1,42f74942-7b79-4687-8bfd-110ff16e7057,91fe4167-e0af-4e21-9908-2f6d3c918ae4,01e6e67c-cb39-4627-9105-620fd38f5120,e3bbbe20-833d-4d09-a912-8a72cc9117b9
c05932ce-2547-4392-87eb-acb7fe033c2d,dbumdpkv,average,84,115,31,198,90,81,643,145,19,27,"",24da7da6-fad2-47aa-9061-284832a8f774,a07b2070-10a5-4d60-80f7-a67c1d8ce183,7818e738-cbdb-47c0-a387-f9157b419cb4,3e2d9ccb-55ca-4577-9c33-67f9ae1c8446,d16fc9c7-15c7-4494-9a31-6043433431be
1f165377-6df0-4b07-af1d-6984497d1806,a2oi6jkc,high,661,629,503,329,491,305,618,442,302,580,light,67db787a-d34e-4c36-afd4-be7d28cb43c9,e102d41f-6a49-41d9-b560-b805b6abab28,67edaf07-c2bd-462f-ba2a-f43ed60c7ac3,114eb328-54c4-4688-8693-a49794e57ec7,6d5f2909-6432-4913-bb8a-cf8995e463df
3130dfc4-e7d2-42f8-bb63-572fa861e0a7,rc2afic8,high,575,459,171,316,28,47,757,509,102,314,"",5846b5a0-0998-4e09-8836-947bfc450d38,a558034a-da36-4007-9409-08cf6206b227,ca04b95a-1470-41b9-9e75-ec1c1d6facf2,11d2ceeb-c70c-4396-9f33-84f9bde44f41,3e4a69d3-c0d8-4abb-9182-926850878e46
a79bfde9-89b3-46db-96a3-2c9f43306014,ridi6chb,high,15,5,25,336,7,8,708,341,41,15,"",70fd4c06-dd1c-49bd-b792-509d1de93a9a,fa9c800a-680f-4191-a0b2-db50d759ecb9,18d78a9c-0c15-44d3-b8a7-6f96c0b65d4d,65368200-19b0-49a7-a08b-66c440c5a92c,38efc477-aff9-47fd-9045-db5cd2c3e3ae
b14f7404-321f-4e0f-8ec0-d1d1e3aad400,q9mt1glj,great_success,327,227,146,338,118,105,625,336,130,325,"",beea8a46-d765-4ddc-ae8e-192df4ce5a16,1f880b26-f005-44e4-adf2-27c0e4037e45,08f64177-4283-439d-abdc-dcb8b9380893,4542b450-60d0-4982-95b8-828fbbf8c5b5,7aa12a37-bb01-43f8-aaa3-dae1a01cc46c
d0fd1ae8-433b-41c3-b701-6fb3c585dbfb,23sr62cv,high,494,393,448,377,482,408,689,218,100,329,"",4c8641b0-b66a-4ea2-9ca5-0437b77c41be,681981ad-7f08-4b21-ae45-0b39776dd940,30b1672a-5ec6-4b76-a282-4274e57f4e6f,0c272e97-85f1-4e3f-ac95-d58b1d8d762c,69c1a560-41e4-4b2b-8b0c-022a20b51572
9a2930ed-5192-45c5-8bd4-40602824e098,gbsi3mg2,great_success,471,257,329,302,93,44,684,346,25,133,"",2eae5f14-30aa-4fd2-aa80-b9c7a5d6f39b,e01eac6c-81b3-4cb8-904e-b4d6454b597c,c3476830-1ace-4f3f-9cd3-356f602f281c,a3d62b4e-0467-475d-8233-da62274db587,fc7403c7-46d7-4296-9811-71796b916cd5
a203de8d-bda8-4b2b-b9f4-8c9784ab4d32,8oiucjbd,average,179,1,43,324,6,21,640,324,54,28,"",c583b68d-541f-40db-a933-54e5dc342438,f21c8dc7-6196-4571-87d8-73b007f6a4dc,3b903d9e-faa2-4c37-9354-0d25f95b20a4,e5a1fa34-a088-4047-8008-dd5372ae7da9,
cbb2ac8c-7cea-4449-b91b-2f283fd616e7,1fsabhug,high,640,614,608,502,582,476,409,411,725,697,light,29b8b1e7-e3f7-4218-a7a3-3486e9266947,54858c11-a4ff-46d9-b523-d3a489be4483,015c3a5f-0419-47c3-b618-fe42fdb61bb4,2a9ade5b-be87-423a-9923-b088b4c1f251,72ac0505-1750-49ae-9329-5fdba13e8320
984791ce-24de-4b64-99e8-ae3a53a21ed1,n8etbuhd,high,551,443,368,303,98,45,547,521,26,129,"",3be08d68-0188-4f77-9339-141fca6ae9a2,4630cd4e-e544-4664-aaba-3e4c730b7a57,7947ae68-b3d2-4b24-bd20-f3553b3e0234,22084d31-5c03-4130-a482-266b3fd13dae,127ea7db-31d7-4bcd-910c-83878dafc8ca
4ef4d2a0-6d09-4dc6-ab0f-0e45cc87a087,ghm0ukck,average,81,30,44,345,17,80,684,313,24,10,"",c8c3f46d-454a-49d8-9aef-f9dbc56482b3,0ccb3cbe-5a80-4c8a-9e9f-509fe73f886b,9e944eba-c00a-422a-bb6b-5a5527c96534,cdc83c2e-0e16-4e4b-8b8c-c8960e5f22f5,a18c209c-acd4-485a-ada5-805f115cbe2f
acf7034d-6976-46a3-be18-62d23dc82873,u2r2d2ss,great_success,496,399,422,317,414,194,686,337,25,382,"",6f04b970-d005-4238-9cb9-46dfb0aa4ee4,52179379-fcda-4019-ab6f-1f1eb88f04d3,d25141dd-fa57-44d5-abb1-7ec2ccffe72c,6783c9d6-2643-46cf-9971-528184ad16aa,6b77dfe1-9385-4ed4-a2b4-081871bf3c63
934ff269-7fef-4a82-b87b-7b3515d93227,ohrer3os,great_success,510,411,471,338,482,361,667,337,111,391,"",5282b96a-482a-4247-8773-6e6ae9723ef8,d95e6564-2d9c-4af2-ad3d-f91eb52e2ee0,16031d10-b887-4efd-8115-7d4ff13d79b0,9b1308a4-6fb3-4e04-91a2-d16182f9bec1,2d05024e-b862-40f6-8244-5c486b41a41a
ee9005da-a98b-462e-ac0d-c2a8d8bb3b01,2vi5bqvd,above_average,399,93,206,331,114,70,787,510,74,97,"",80c6f404-5383-4f09-a9ae-1e71530315be,00f0e425-19fb-4bd8-ba25-561eaa298031,a99db55c-65c5-41a8-b51a-aece2a71fa56,a5e6edf4-2295-4b20-9b0f-60f5a40398af,380b6d3b-24d3-46a3-b111-291c7f4f7a1f
308d1c16-b103-49e9-ab83-83e528458226,a88i4biu,great_success,405,306,193,323,33,22,697,348,26,253,"",7a3aaf5f-98a4-4de9-8756-4aead9f1326e,08b0d3ee-079f-4994-9201-f24339957a82,3cf7ed83-3cbe-4597-8f8d-9a0d7668f96f,7a3374f6-68da-4a2f-8d4a-e66c92d8d5b7,db06ceaa-37be-419d-9c3e-1fdbbfab7144
9efe9d82-a931-4abf-8d9e-f7bfebb02188,90aj4vr2,great_success,436,216,332,336,260,127,599,337,168,277,"",ca3bb604-4f10-4fef-9428-d26f14575760,cc5f4c59-6c40-4c74-8996-3d212f64a6d9,3a5d1c8f-b84f-4f93-b88f-d9508fc68c5d,31c47bd2-fc5e-4f98-bcad-70184d32731d,e778213e-0fdc-4f77-b21f-55f5edc4afc8
a1885cc7-9607-4bd4-b73a-9dfa97b6f5e6,6c4h1v46,above_average,401,90,197,329,116,70,785,509,76,95,"",b44bd09d-9f16-4033-a6c3-9f47adfed103,76d77c9a-9d40-4382-98dd-75711db2e22b,1900477d-a5e9-43e8-9bab-9f211152f7b2,31adeda2-22e7-49aa-bfbd-bc20790a316a,e5c4c985-3a99-4a61-9236-6b9ef77a339e
dc0eea37-2973-4624-ad81-9ecfb13816bf,ceh4m90v,great_success,497,387,413,313,428,264,616,346,26,293,"",fbf94a0d-e596-4408-946a-c34bbe38c0e8,8f0b7d8e-b17f-4bf2-b748-f872dae9b893,3465ad6f-8fab-4f67-86bd-82f3b9c25980,39b84e24-45a1-4328-a6cb-768b290a52e5,a1038369-c225-46af-bc5a-fc620827ecd3
e93d5e4f-8e9a-4f0a-8e67-a567afed02f7,5o5m6fus,great_success,508,428,442,335,286,174,516,338,60,467,"",a2c0b774-3966-48b2-9ae1-c9dc614a9a69,fe01910b-f1de-4ac5-b838-3a735ca565b2,eb3e9e2d-3835-4a93-9357-a7f90e21afdd,48a022f1-e3c7-4de2-8efe-d60c5c092141,1781485b-1478-44b1-b3bf-dbbfa2d402d1
df84ebb1-d1a5-4549-9876-ff4f51872c68,pa4q3a50,above_average,48,4,50,258,57,36,580,260,11,43,"",ff843a39-906d-4630-8377-3181c873dfd2,b627085d-6ba5-42df-82ca-baaa75901fe3,48772cf8-9d85-4e1a-8e87-ec29323176b9,0a2760e2-558f-4358-8a56-a45861d048a9,aa7c4dfb-305e-4324-8fef-ef75e8d18145
822c3847-40e5-49ba-af70-2c774a15365c,6qbfh5ku,above_average,187,27,132,296,104,54,694,342,131,121,"",e1993aa0-e917-4865-993e-4df543105e84,3f371819-8ca4-41a9-8ac8-ac55f28aecc5,50c84bfd-7002-4e02-8812-7dde3ca3e2e9,5137f5a5-96d5-4019-b972-e21d6da352fa,3e964454-5fa1-4f0f-84e4-92c152f0d765
ee31ef96-7e9d-4f48-a727-f6d94230ec10,un7f3uet,above_average,554,403,273,295,97,38,538,513,23,101,"",dcafa8fc-82b3-4c72-af6c-d2edd51960f3,de3b04e5-c0de-4be1-82b8-62fb5e36b694,598474f3-5ad5-4687-beba-cce6995b214c,0f07b180-4737-49ff-9ead-f28204c0a47b,a95d90ff-b74c-43d7-89ab-2e267ae3f449
1e33dd7f-54f9-4688-996e-5ed1c7318c90,la8p0436,average,124,15,112,252,64,39,632,252,47,80,"",fc5afbfc-8013-401e-810d-c66370b9898c,7bc3014c-993e-4bd5-a299-0b27f4319395,c340c51b-b98d-450c-8394-e86e3188c157,fd97cd2f-1482-4afe-83c6-f3d052d762ad,45e49852-7dbf-400e-8aac-4a5e16e38525
b1690d58-06db-420a-9abe-054e77dc1491,5ubvktrr,great_success,553,431,535,337,317,173,520,337,60,472,"",f5f49e67-a6de-4bac-a548-0be0421516f8,c35964c1-c379-44ac-a2ac-ce39834783fe,b15e971c-f888-46e9-93b3-f675b5fd42d2,c97e03e6-09cc-4127-a25e-35cbefdae5e2,62610846-363e-446e-bf4d-d0563b5cfd97
0b19d3ae-0af9-4d96-8a99-084a9388d440,b3b539tk,high,388,95,222,337,124,70,791,517,77,98,"",1eadf6db-a4a9-4749-9fd8-ebc422dfbe88,e42f04b8-cedd-4a39-88a9-bfa4be686f00,34b42776-b57a-4784-a717-6b74880ad4da,6d4ec347-ce01-4b45-ac77-6802c6d513b5,42940d24-f331-454e-ad1e-f207190f2ca6
